Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Eya eya 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Eya eya 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",19,2/12/2026 2:57,N/A,https://www.facebook.com/reel/1587521662395224/,0,0,Videos,,,,,Lifetime,750,357,43,35,5,3,29,29,,3786.589,6.167,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Do it how you do it and walk it out! 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Do it how you do it and walk it out! 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",30,2/11/2026 22:36,N/A,https://www.facebook.com/reel/1641931436814846/,0,0,Videos,,,,,Lifetime,668,231,46,43,2,1,15,15,,4310.781,7.684,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"💙 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","💙 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/11/2026 2:40,N/A,https://www.facebook.com/reel/24894487450227208/,0,0,Videos,,,,,Lifetime,876,335,54,50,2,2,25,25,,4881.367,6.914,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Miss Independent it is! 💅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Miss Independent it is! 💅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",27,2/10/2026 20:09,N/A,https://www.facebook.com/reel/910307121857004/,0,0,Videos,,,,,Lifetime,880,298,54,47,6,1,36,36,,7016.882,9.924,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Baby shake it if you got it 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Baby shake it if you got it 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/10/2026 2:33,N/A,https://www.facebook.com/reel/3876960919104712/,0,0,Videos,,,,,Lifetime,997,291,73,63,9,1,44,44,,5904.34,7.968,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Game ka na ba? Join na sa Color Game LIVE!

Tap in at subukan ang swerte mo! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Game ka na ba? Join na sa Color Game LIVE!

Tap in at subukan ang swerte mo! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",22,2/9/2026 19:09,N/A,https://www.facebook.com/reel/1586573722465069/,0,0,Videos,,,,,Lifetime,1085,290,65,55,7,3,33,33,,8237.054,9.9,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/9/2026 2:31,N/A,https://www.facebook.com/reel/1170309945175228/,0,0,Videos,,,,,Lifetime,1095,294,58,53,4,1,17,17,,7764.917,9.904,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Sand, sea, and a quiet reset 🌴

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Sand, sea, and a quiet reset 🌴

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",21,2/8/2026 19:00,N/A,https://www.facebook.com/reel/1442640640795262/,1,0,Videos,,,,,Lifetime,977,406,70,65,4,1,48,48,,6080.047,7.825,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Lets take it slowly 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Lets take it slowly 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/8/2026 3:06,N/A,https://www.facebook.com/reel/2151363275641560/,0,0,Videos,,,,,Lifetime,776,310,55,52,2,1,17,17,,3826.947,5.97,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"LF kasama sa beach 🥺

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","LF kasama sa beach 🥺

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",18,2/7/2026 19:00,N/A,https://www.facebook.com/reel/2219405752129641/,1,0,Videos,,,,,Lifetime,749,335,53,50,2,1,29,29,,4234.553,6.964,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Can you be my big guy?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Can you be my big guy?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",12,2/7/2026 2:33,uploaded,https://www.facebook.com/reel/3235295393317978/,0,0,Videos,,,,,Lifetime,1956,522,95,83,6,6,136,136,,12525.526,10.266,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"I-heart niyo ’to kung gusto niyo akong humarap 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I-heart niyo ’to kung gusto niyo akong humarap 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",20,2/6/2026 19:01,N/A,https://www.facebook.com/reel/1469733324493375/,1,0,Videos,,,,,Lifetime,1512,465,80,71,7,2,67,67,,11705.371,11.116,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Twinning with Juankada Host Sabbie! 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Twinning with Juankada Host Sabbie! 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/6/2026 2:39,N/A,https://www.facebook.com/reel/763771716307540/,0,0,Videos,,,,,Lifetime,820,542,36,32,4,0,27,27,,5811.653,9.734,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Take me on a date? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Take me on a date? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,2/5/2026 19:00,N/A,https://www.facebook.com/reel/3980741358884919/,1,0,Videos,,,,,Lifetime,1209,621,55,50,4,1,36,36,,7339.187,7.891,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/5/2026 2:01,N/A,https://www.facebook.com/reel/2665778017128713/,1,0,Videos,,,,,Lifetime,711,283,48,43,4,1,14,14,,4703.016,8.164,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Let’s take it slowly 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Let’s take it slowly 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/4/2026 19:00,N/A,https://www.facebook.com/reel/1691724915125863/,1,0,Videos,,,,,Lifetime,1074,595,62,52,8,2,41,41,,5752.695,6.619,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Bagay ba tayo? 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Bagay ba tayo? 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/4/2026 2:31,N/A,https://www.facebook.com/reel/852529014448826/,0,0,Videos,,,,,Lifetime,1946,1178,95,86,6,3,39,39,,12817.234,7.99,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Baby come over 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Baby come over 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/3/2026 21:20,N/A,https://www.facebook.com/reel/1802309527122874/,0,0,Videos,,,,,Lifetime,709,315,62,50,10,2,26,26,,3839.671,6.771,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,2/3/2026 3:16,N/A,https://www.facebook.com/reel/1548386326395651/,0,0,Videos,,,,,Lifetime,1710,420,115,98,11,6,81,81,,10049.806,8.381,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",18,2/2/2026 3:42,N/A,https://www.facebook.com/reel/894506406528525/,0,0,Videos,,,,,Lifetime,1119,403,90,80,6,4,36,36,,6445.576,7.4,0,0,0,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/1/2026 3:07,N/A,https://www.facebook.com/reel/2137974016608757/,0,0,Videos,,,,,Lifetime,1035,461,79,73,4,2,27,27,,6376.153,7.747,0,0,0,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,❤️,,0,1/31/2026 22:43,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02nvPMW7xi6pRD8HgcEbrEfnggXqgcWKTVP5x3ytKR5MJxLLutJQBDw9wKNA5G6YBgl,0,1,Photos,,,,,Lifetime,335,155,7,7,0,0,8,3,5,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/31/2026 22:41,N/A,https://www.facebook.com/photo.php?fbid=122187456146383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,1,1,14,12,2,0,0,,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,Lets continue the goodvibes kikays.❤️,,0,1/31/2026 22:38,N/A,https://www.facebook.com/photo.php?fbid=122187455960383179&set=a.122102184470383179&type=3,0,0,Photos,,,,,Lifetime,304,155,16,15,1,0,10,9,1,,,,,,,
1.2212E+17,6.15856E+13,JuanKada Star,"Triple Vibes 🖤

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/18/2026 5:42,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0r2FpT8ugZGG67DdR6gHAQFGzk3qmUygv24ZY1LBXH9dA3i66bfnmo87i9mL8pcHTl,0,0,Photos,,,,,Lifetime,225,119,10,8,1,1,10,3,7,,,,,,,
1.2212E+17,6.15856E+13,JuanKada Star,Arat na star babies 😍❤️,,0,3/17/2026 21:28,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02C3VFFLePkT9GdgpsxDJtc6x7V4V7eQzsyQeY95zd9pBSC2AhghgU4FHtt3kbtDfSl,0,1,Photos,,,,,Lifetime,67,32,2,2,0,0,3,3,,,,,,,,
1.2212E+17,6.15856E+13,JuanKada Star,🖤,"She’s different ✨💫⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fypシ #fbreels",18,3/17/2026 21:01,N/A,https://www.facebook.com/reel/902459849255826/,1,0,Videos,,,,,Lifetime,2094,61,233,232,1,0,4,4,,972.348,2.06,0.01,0,0,,
1.2212E+17,6.15856E+13,JuanKada Star,"Ikaw lang at wala ng iba 🎶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels","Ikaw lang at wala ng iba 🎶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",14,3/17/2026 4:04,N/A,https://www.facebook.com/reel/1436919634603143/,0,0,Videos,,,,,Lifetime,2143,86,248,241,2,5,7,7,,1012.233,1.965,0,0,0,,
1.2212E+17,6.15856E+13,JuanKada Star,"Relaxed fit, elevated look ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/16/2026 21:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0H5qvV6yERhbB2dpi1Bxf8on1GGfENfpfQRKWf8S1CrMzxj7swwS1h5b32EiKmUyWl,0,0,Photos,,,,,Lifetime,415,220,243,237,1,5,15,13,2,,,,,,,
1.2212E+17,6.15856E+13,JuanKada Star,"We’re live on the color game until 10 PM— don’t miss it! ✨💫⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",,0,3/16/2026 3:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02MQooGNp4YnTJBkcp839v5g31CBikqji84GmviBnrUX2X8WKqZ9nBMrZKgfRwTbyLl,0,0,Photos,,,,,Lifetime,272,120,136,127,4,5,12,6,6,,,,,,,
1.2212E+17,6.15856E+13,JuanKada Star,😊,"Meron ba? 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels #fypシ",15,3/15/2026 21:01,N/A,https://www.facebook.com/reel/935595826087128/,1,0,Videos,,,,,Lifetime,1134,85,127,121,2,4,3,3,,679.38,2.17,0,0,0,,
1.2212E+17,6.15856E+13,JuanKada Star,"Serving Sunday softness with this OOTD ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/15/2026 4:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0BoQAuBYXafSFXDNW9CRb6uGp7iCz5X3D87ZQaMiXGUc1obs9Cy1DiEq9oxvcCPUQl,0,0,Photos,,,,,Lifetime,509,262,249,240,2,7,18,7,11,,,,,,,
1.2212E+17,6.15856E+13,JuanKada Star,🙃,"Kausapin niyo naman ako para ‘di nakakabaliw 😆

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fypシ #fbreels",15,3/14/2026 21:45,N/A,https://www.facebook.com/reel/942267204868014/,0,0,Videos,,,,,Lifetime,1305,211,131,124,3,4,7,7,,1687.707,3.792,0,0,0,,
1.2212E+17,6.15856E+13,JuanKada Star,💞,"But if its you, i’ll try 🥹

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlight #fbreels #fypシ",10,3/14/2026 3:25,N/A,https://www.facebook.com/reel/24167109936319366/,0,0,Videos,,,,,Lifetime,1289,116,137,131,4,2,9,9,,1262.385,3.43,0,0,0,,
1.2212E+17,6.15856E+13,JuanKada Star,🩶,"Paradise ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #fypシ",8,3/13/2026 23:54,N/A,https://www.facebook.com/reel/1454981172872412/,0,0,Videos,,,,,Lifetime,1370,195,135,131,2,2,8,8,,1752.066,3.946,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,"6 days straight GY! Walang bibitaw! Samahan ulit ako from 10pm to 5am tonight!  😘

See you, Star Babies! 💫⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/13/2026 4:54,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02nivGJqiNctaywYfj65qfQAGTjTmYe4rTiAw8vXHqf5sz3jvJPgrDXw64NRQChMc8l,0,0,Photos,,,,,Lifetime,402,199,238,232,4,2,29,14,15,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🤭,"HOY IKAW! OO, IKAW! 😤

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #trend",12,3/12/2026 21:01,N/A,https://www.facebook.com/reel/917896667541529/,1,0,Videos,,,,,Lifetime,2138,201,143,135,6,2,8,8,,1941.955,3.183,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,"New hair? 💇🏻‍♀️😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/12/2026 4:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02W1gMvASZLiBXPS4qiGyXXPCrFVQwByPJFinPLxcgGLcjvgefwzGqEFiqWRsWG4Bil,0,0,Photos,,,,,Lifetime,595,272,245,236,3,6,34,14,20,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🤭,"Gwapo? Macho? 🙅🏻‍♀️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #fypシ",10,3/11/2026 21:00,N/A,https://www.facebook.com/reel/912001381730077/,1,0,Videos,,,,,Lifetime,4454,1808,178,159,13,6,42,42,,12647.34,5.556,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,Young stunna 🤙🏻,"Ballin’ ako kahit walang bola ✌🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #fypシ",21,3/11/2026 3:30,N/A,https://www.facebook.com/reel/2005677583347443/,1,0,Videos,,,,,Lifetime,5506,396,246,238,1,7,10,10,,3504.926,2.471,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,Pwede mong titigan 👀,"Face card never declines 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels #fypシ #trend",15,3/10/2026 21:00,N/A,https://www.facebook.com/reel/1599750111273123/,1,0,Videos,,,,,Lifetime,5610,1091,169,149,12,8,18,18,,8813.977,4.052,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,Tonight’s look 👀 Who’s staying up with me on Color Game live from 10PM-5am? 🎲✨💫,,0,3/10/2026 7:37,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02KXpHE7az2vYGftEZu7xFuaGZRvekyGuFXd2qyRQj9axAvDjuhuoQ2qE1ubX261eAl,0,0,Photos,,,,,Lifetime,467,219,130,123,1,6,52,25,27,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🖤,"Random dance break 😌

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels #trend",15,3/10/2026 3:27,N/A,https://www.facebook.com/reel/1344812587686530/,0,0,Videos,,,,,Lifetime,22156,1811,173,151,15,7,16,16,,16416.152,2.774,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,🖤,"Want some fun? catch me Live sa Color Game! 💯

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",20,3/9/2026 21:04,N/A,https://www.facebook.com/reel/25002676649342141/,0,0,Videos,,,,,Lifetime,1243,160,136,128,3,5,8,8,,1628.18,4.164,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,"Handa na ba kayo sa puyatan? 👀

Abangan muli ang Tema Night Shift mamayang 10PM hanggang 5AM! Walang tulugan 'to!🤘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/9/2026 4:37,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0JCH4uSdAKnWWZJX5czFWGFdi9AdqY6AB3afxSkUUmCsHUjhoqmhWLFf2btc6o2NMl,0,0,Photos,,,,,Lifetime,703,324,140,127,12,1,68,18,50,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,Catch me on live 10pm-5am 😘,,0,3/9/2026 0:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02ADZ4VWuuPjamRpH9CWGZMKeNpLAF64npBZUZenn7R728JUt2uAhZT9R5evtqAJqXl,0,1,Text,,,,,Lifetime,52,47,8,7,1,0,3,3,,,,,,,,
1.22119E+17,6.15856E+13,JuanKada Star,🫦,"Pano yung gigil? 😝

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels",13,3/8/2026 21:01,N/A,https://www.facebook.com/reel/785102261307882/,1,0,Videos,,,,,Lifetime,3901,2193,162,150,7,5,19,19,,17016.246,6.996,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,💃,"This song got me dancing like oh oh ohhh 💃🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies
#highlights #fbreels",24,3/8/2026 4:13,N/A,https://www.facebook.com/reel/1622936288849415/,0,0,Videos,,,,,Lifetime,1298,227,143,133,6,4,11,11,,2048.253,4.521,0,0,0,,
1.22119E+17,6.15856E+13,JuanKada Star,What’s in my gallery? 😍,"POV: you’ve never seen me in a bad outfit 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",12,3/7/2026 22:01,N/A,https://www.facebook.com/reel/1477627010636625/,0,0,Videos,,,,,Lifetime,1216,132,131,123,4,4,4,4,,1083.612,3.001,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,✨🏖️,"Man, I love to get on 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",15,3/7/2026 2:20,N/A,https://www.facebook.com/reel/3821646368144453/,0,0,Videos,,,,,Lifetime,1708,275,169,156,7,6,12,12,,3673.273,4.727,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,🐆,"Saturday na! Anong plans niyo today, Star Babies? 😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",17,3/6/2026 20:58,N/A,https://www.facebook.com/reel/1409787714280676/,0,0,Videos,,,,,Lifetime,1330,214,140,129,7,4,16,16,,2246.769,4.905,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,💪🏻,"Shoutout sa mga Color Game lovers dyan since day one 👌

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",17,3/6/2026 3:01,N/A,https://www.facebook.com/reel/892944376898883/,1,0,Videos,,,,,Lifetime,1156,94,128,123,2,3,6,6,,822.307,2.499,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,JuanKada Star updated their cover photo.,,0,3/6/2026 1:48,N/A,https://www.facebook.com/photo.php?fbid=122118216909185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,1,1,418,415,1,2,0,,,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Office girl yarn? 😅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/5/2026 20:20,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0225SNdPCC3vZXeBedd9b3DN52W9QX6JbT4NqDQxZs1Z9VzV9FsiwbNZRn1ogmLZ6pl,0,0,Photos,,,,,Lifetime,649,337,133,127,2,4,44,19,25,,,,,,1,
1.22118E+17,6.15856E+13,JuanKada Star,✌🏻,"Diba? ganon ka-simple 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",6,3/5/2026 3:00,N/A,https://www.facebook.com/reel/865645156533487/,1,0,Videos,,,,,Lifetime,1255,124,139,128,8,3,7,7,,1023.37,2.834,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,"A little pink to brighten the day 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/4/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02JbRrbBjDi6M1rWPx3LtDGPku5ezXmYWcta32cZLK3PScZEr37CMB7pqeR4K8wEqKl,0,0,Photos,,,,,Lifetime,336,152,239,228,6,5,19,9,10,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,🩷,"Ready na ba kayo? Join me from 10PM hanggang 5AM sa LIVE sa Color Game! 

Tawanan, kulitan, at patagisan ng swerte ALL IN JUAN!

 Kita-kits, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",34,3/4/2026 3:00,N/A,https://www.facebook.com/reel/1659582041849364/,1,0,Videos,,,,,Lifetime,1141,96,130,125,1,4,4,4,,1051.7,3.256,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,Since day one 🫶🏻,"Shoutout to all my Day Ones dyan 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",18,3/3/2026 20:00,N/A,https://www.facebook.com/reel/1983108222560016/,1,0,Videos,,,,,Lifetime,1692,407,159,149,5,5,12,12,,4162.777,5.565,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,😆,"Sorry akin 😅✌️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",10,3/3/2026 2:31,N/A,https://www.facebook.com/reel/25741102398919207/,1,0,Videos,,,,,Lifetime,1213,109,126,118,5,3,9,9,,972.682,2.732,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,"Red for fire, black for power ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,3/2/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0WdB2oFdUVb7f8BUcZx12KsNPf9QnnqCeykFXTAsuCMtqrpdqtDxMqTAfjhijtWScl,0,0,Photos,,,,,Lifetime,448,215,248,238,7,3,25,11,14,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Summer Glow! ✨🏝️🏖️🌞

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/2/2026 6:09,N/A,https://www.facebook.com/photo.php?fbid=122117569281185509&set=a.122098993131185509&type=3,0,0,Photos,,,,,Lifetime,421,170,260,244,12,4,23,23,,,,,,,,
